ID,PRED
13103,0
19408,0
29342,0
4794,0
4246,0
12645,0
19772,0
6912,0
2280,1
9920,0
19513,0
20228,0
18401,0
17979,0
27790,0
15509,0
2561,1
6,0
3416,0
13209,0
618,1
27793,0
17341,0
19634,0
15827,1
29197,0
15452,0
29589,0
19995,0
7241,0
8124,0
6604,0
17255,0
25011,0
1994,1
25982,0
9202,0
4547,0
2867,1
3047,1
14143,1
8241,0
18421,0
25024,0
17960,0
7780,0
8510,0
19762,0
23341,0
17579,0
5187,0
13315,0
16011,0
25764,0
19992,0
24389,0
30414,0
15097,0
22343,0
10959,0
30891,0
46,1
4949,0
26224,0
24140,0
14843,0
26462,0
2346,1
1138,0
24302,0
19399,0
18328,0
26670,0
24522,0
19200,1
15270,0
6425,0
4844,0
20398,1
3525,0
15758,0
12947,0
27482,0
3248,0
10721,1
14152,1
6206,0
14384,1
31622,0
10004,0
20484,0
11753,0
24551,0
24230,0
12831,0
22705,0
29406,0
9482,0
8048,0
27011,0
18334,0
28723,1
8634,0
16536,0
30616,0
12133,1
30178,0
15672,0
30824,0
17757,0
28545,0
9267,0
22453,0
31536,0
10444,0
16797,1
15778,1
878,1
4216,0
4189,0
7094,0
26204,0
10359,0
19153,0
19649,0
14050,0
16467,0
28382,0
25300,0
6267,0
3547,0
6596,0
20282,0
5746,0
10319,0
24576,0
13011,0
10855,0
13702,1
2393,1
27669,0
13712,0
12340,0
5199,1
29930,0
2958,0
31663,0
32534,0
17687,0
5038,0
19548,0
485,1
27135,0
26771,0
17220,0
12325,0
1972,1
200,0
6909,0
31117,0
14351,1
18524,0
17281,0
15742,0
4105,0
12848,0
28994,0
19592,1
21487,0
17423,1
12980,1
13153,0
12830,0
3829,0
32138,0
10719,0
8351,1
15365,0
24595,0
3058,1
9430,0
23598,0
11988,0
979,1
3502,0
18187,0
12804,1
27576,0
16094,1
28292,0
1804,1
16763,0
26374,0
12042,0
13999,0
10500,0
13373,0
23633,0
9116,0
30025,0
20275,0
8978,0
19998,0
397,1
10811,0
26596,0
19704,0
18195,0
1575,1
24334,0
23260,0
22446,0
10665,0
11766,0
3108,0
29590,0
26532,0
30521,0
27354,1
5477,0
12193,0
10873,0
21789,0
6211,1
18872,0
3834,0
22964,0
5155,0
7113,0
92,1
10202,0
31709,0
8304,0
31774,0
5121,0
20913,0
25664,0
927,0
19080,0
20634,1
5886,0
26804,0
28892,0
31820,0
20885,0
2325,1
23350,0
8317,0
5407,0
7339,0
24263,0
12526,0
26798,0
1190,0
12689,0
13868,0
24047,0
29879,0
563,1
24439,0
22607,1
8403,0
22256,0
19606,0
12958,0
4093,0
14533,0
12302,0
31485,1
20105,0
351,1
7555,0
14768,0
7721,0
5705,0
447,1
3580,0
16573,0
16889,0
22334,0
19022,1
7726,0
11132,0
24671,0
18742,0
2602,1
28996,0
28378,0
29834,0
17184,0
31226,0
13177,0
4393,0
28439,0
31946,0
12843,0
16250,0
22941,0
11960,0
27250,0
13295,1
3242,0
20444,1
12715,0
15714,0
11604,0
18956,0
15499,0
8596,1
1087,0
21814,1
27906,0
10443,0
5382,0
31183,1
14399,0
24167,0
14906,0
5354,0
4296,0
27990,0
13610,0
25673,0
14412,0
27556,0
14943,0
1053,0
14697,0
17906,0
13300,0
8757,0
8194,0
25503,0
20496,0
20860,0
6460,0
31664,0
28258,0
6663,0
25870,0
16936,0
15486,0
21506,0
22019,0
28060,0
9674,1
99,1
12499,0
1402,0
1676,1
3448,0
14807,0
12953,0
2789,1
2617,1
21353,1
24130,0
14222,0
14862,0
26129,0
12272,0
19752,0
8801,0
31891,0
10305,0
626,1
16168,0
5715,0
10496,0
11076,0
21645,1
11403,0
13726,0
14757,1
28844,0
2041,1
12994,0
5414,0
12092,0
3106,1
21600,0
8505,0
6010,0
19415,0
11311,0
7336,0
23234,0
4824,0
3050,1
20754,0
21527,0
23946,0
30725,1
5346,0
506,1
26551,0
31976,0
29459,0
31424,0
9183,0
24514,0
14962,0
24482,0
12286,1
12063,0
30317,0
6753,0
29692,0
12505,0
17566,0
27686,0
11081,0
23068,1
16113,0
25943,0
22243,0
32536,0
14942,0
5503,0
15145,0
25602,0
11897,0
17957,0
24628,0
26816,0
8211,0
24943,0
29507,0
23515,1
9976,0
13643,0
20355,0
14569,0
19351,0
9997,0
26635,0
27947,0
26756,0
14742,0
5979,0
22818,0
31162,0
22336,0
24318,1
24396,0
25667,0
20042,0
2952,1
10507,0
29695,0
16656,0
27269,0
15832,0
24076,1
17001,0
5554,0
31572,0
17628,0
2084,1
28033,0
16677,0
27079,0
17842,0
9682,0
6830,0
16747,0
25087,0
27114,0
5653,0
27558,0
3445,0
15211,1
18310,0
10099,0
5236,0
17411,0
14458,0
9902,0
20388,0
13874,0
4962,1
9539,1
21612,0
28266,0
24753,0
12922,0
31031,0
344,0
9403,0
15807,0
963,1
29814,0
9396,0
2323,1
4404,0
12618,0
2009,1
11965,1
16084,0
28528,0
13836,0
15188,0
25734,0
4672,0
22416,0
5742,0
18370,0
29706,0
13678,0
13196,0
23734,0
1045,0
464,1
22878,0
1131,1
12403,0
7317,0
5018,0
9406,0
24877,1
5731,0
18373,0
16062,0
12493,0
14695,0
1396,0
8966,0
21238,0
24296,0
27499,0
1215,0
23156,0
26721,0
16296,0
3745,0
12799,0
31287,0
17781,0
4810,0
28882,0
12568,0
14337,0
24915,1
27063,1
23098,0
2898,1
15344,0
664,1
14684,0
8492,0
14460,0
27568,0
21332,0
2533,1
19823,0
13713,0
25724,0
5377,0
26783,0
10746,0
10783,0
4569,0
6072,0
13559,0
27176,0
25976,0
21406,0
20653,0
2943,0
29110,0
15986,0
2404,1
27978,1
12710,0
23686,0
1448,0
10941,0
7751,0
22869,0
16570,0
19721,0
27606,0
24281,0
25601,0
23378,0
20387,0
17077,0
18785,0
1450,0
14654,0
2718,1
4339,0
28429,0
15687,0
2918,0
26651,0
21622,0
30789,0
22131,0
5697,0
16893,0
7671,0
12157,0
26729,0
13691,0
28070,0
21159,0
26252,1
30084,0
17403,0
21069,0
20856,0
32011,0
10385,1
13181,0
2525,1
2405,1
15617,0
6424,0
8618,0
9185,0
31475,1
14658,0
852,1
26766,0
5218,0
13449,0
5100,0
2236,1
4955,0
25978,0
11806,0
25787,0
15947,0
18930,0
5115,0
19326,0
17250,1
21502,0
4034,0
2281,1
3318,0
18406,0
25132,0
28901,0
23126,0
27414,0
3929,0
21803,0
6759,0
13075,0
12551,0
23886,0
20328,0
14727,0
23651,0
13655,0
1012,0
11845,0
15370,0
21812,1
312,0
10347,0
7745,0
24691,0
20136,0
6896,0
26746,0
30767,0
22235,0
16088,1
3100,0
31757,0
21320,0
474,1
13008,0
29444,0
18846,0
19343,0
18409,0
18808,0
11482,0
32230,0
6676,0
13185,0
20755,0
29889,0
775,1
1047,0
20220,0
11769,0
30130,0
2318,1
16594,0
8665,1
29352,0
7594,0
11074,0
22312,0
6334,0
29752,0
9295,0
5081,0
17626,0
25655,0
27506,0
14581,0
13544,0
16853,0
7516,0
24961,0
3027,1
4847,0
14405,0
31022,0
3735,0
10439,0
15420,0
674,1
22701,0
9517,0
30163,0
23044,0
17048,1
16744,1
31851,0
2222,1
20998,0
3077,1
2907,1
18862,0
8615,0
2819,1
9071,0
2571,1
13195,0
24963,0
32073,0
18331,0
6594,0
7204,0
32495,0
3425,0
26232,0
15917,0
23535,0
1302,0
12957,1
24084,0
16190,0
29253,1
2541,1
14344,0
8283,0
7467,0
14689,0
22753,0
30847,0
8477,0
31894,0
10543,0
22030,0
30513,1
11858,0
3594,0
3474,0
16730,0
26785,0
6797,0
19757,1
1738,1
27609,0
3949,0
12506,0
26953,0
21983,1
29962,0
22150,1
20507,0
16403,1
26126,0
7112,0
9771,0
4706,0
3473,0
11860,0
19807,0
30782,0
18893,0
15018,0
4143,0
13217,0
19474,0
26488,0
2457,1
1276,0
9469,0
8240,0
22822,0
8454,0
15009,0
21397,0
11733,0
23134,0
16761,0
1482,0
5910,0
872,1
9507,0
18536,0
3349,0
14682,0
22929,0
28208,0
17230,0
1453,0
3707,0
13332,0
16287,0
25588,0
21757,0
15067,0
30258,1
10322,0
11807,0
23751,0
20134,0
13468,0
10718,0
18419,0
8489,0
1640,1
8028,0
15189,0
18484,0
20692,0
17203,0
4305,0
8119,0
12148,0
5461,1
31336,0
13912,1
25386,0
25937,0
14223,0
24906,0
17969,0
13577,0
32053,0
21046,0
29568,1
6902,1
31598,0
16597,0
15727,0
831,1
17388,1
866,1
25514,0
33,0
9084,1
21873,0
19696,0
19793,0
18359,0
6328,0
29379,1
16621,0
4156,0
3394,0
24836,0
3455,0
274,1
31701,0
8318,0
27791,0
6263,0
7563,0
2767,1
11685,0
29812,0
14827,0
27185,0
6216,0
15841,0
8072,0
16750,0
12739,0
23592,0
26865,0
15550,0
25763,0
17462,0
30376,0
17242,0
11121,0
3045,1
23718,0
27641,0
26453,0
20697,0
20571,0
19165,0
20289,0
31341,0
16773,0
28193,0
29841,0
29526,0
7539,0
19015,0
29050,0
3063,1
6151,0
27241,0
31348,0
18072,0
20274,0
22940,0
31787,0
23637,0
3922,0
29120,0
16987,0
32375,0
17324,0
8013,1
8890,1
15508,0
8914,0
2635,1
1411,0
6925,0
11818,0
18791,0
9778,0
3023,1
27869,0
16813,0
30809,0
11911,0
19920,0
19560,0
5803,0
14664,1
14283,1
19400,0
3698,1
5501,0
27095,0
939,1
7908,0
24518,0
10643,0
19217,0
2585,1
27692,1
30777,0
4890,1
5720,0
2949,1
11387,0
3230,0
29519,0
19514,0
15397,0
31576,0
4308,0
18575,0
3938,0
8331,0
11306,0
7924,1
3256,0
10630,0
30288,0
31083,0
29172,0
25346,0
4241,0
776,1
480,1
25858,0
19789,0
15076,0
911,0
19736,0
28756,0
22098,0
2982,0
17978,0
1388,1
22188,0
5780,0
14822,0
28480,0
1698,1
19126,0
30381,0
4201,0
3441,0
24083,0
8866,0
11592,0
17104,1
27457,0
20598,1
12480,0
15468,0
811,0
25271,0
5225,0
15107,0
5422,0
3056,1
28799,0
6003,0
32130,0
15933,0
24561,0
13759,0
17215,0
1103,0
15556,0
2947,1
18954,1
4061,0
26594,0
12267,0
5094,0
4285,0
7152,0
13875,0
10045,0
15477,0
28331,0
16024,0
1475,0
14242,0
30442,1
29107,0
13742,0
9838,0
5894,0
27196,0
8145,0
13593,0
20255,0
12014,0
8101,0
3858,0
30454,0
1434,0
12022,0
19759,1
6562,1
15885,0
29850,0
5915,0
27340,0
4932,0
8440,0
1590,1
30244,0
2633,1
29673,0
4756,0
7889,0
25210,0
10408,0
9672,0
1834,1
20553,0
5403,0
24432,0
19274,0
22247,0
26058,0
5035,0
2492,1
32108,0
11815,0
2342,1
18516,0
22898,0
24499,0
31252,0
31421,0
28056,0
22944,0
31174,0
14204,0
5683,0
19746,0
25214,1
18192,0
8742,0
15980,0
26830,0
25286,0
11144,0
15543,0
30420,0
17549,0
8895,0
3509,1
10075,0
11195,0
13681,0
22507,1
3202,0
9192,0
16793,0
5640,0
30978,0
9090,0
16278,0
10263,0
3410,0
2467,1
19537,0
26426,0
17893,0
8710,0
6904,1
22891,0
17243,0
22519,0
12354,1
2012,1
26892,1
4688,0
13002,0
13720,0
6024,1
8591,0
7047,0
8763,0
16124,0
3761,0
10963,0
9153,0
27184,0
14180,0
27166,0
4596,0
17852,0
21489,0
30266,0
27550,0
19458,0
30676,0
19908,0
11056,1
17963,0
8285,0
3694,1
9125,0
3588,0
14872,0
28586,0
6224,0
1661,1
23755,0
23844,0
2950,0
2714,1
3638,0
17808,0
27438,0
27054,0
17185,0
15058,0
24496,0
25433,0
14994,1
19542,0
2992,0
1937,1
8971,0
14386,0
23449,0
10549,0
16183,1
6934,1
13633,0
10689,0
22434,0
1346,0
1282,0
3510,0
19138,0
2310,1
3518,0
3706,0
22007,0
19620,0
21658,0
17661,1
32277,0
28893,1
32054,0
2442,1
5453,0
1395,0
21830,0
7341,0
8087,0
30092,0
31213,0
451,1
22546,0
32263,0
52,0
6291,1
19078,0
10157,0
8037,0
15130,0
25723,0
12056,1
9362,0
3928,0
18963,1
3463,0
7305,0
15939,0
14804,0
31243,0
16851,0
7553,0
12230,0
2929,0
10879,0
6480,0
31309,0
24859,0
9574,0
10470,0
7731,0
16420,0
10926,0
19260,1
21648,0
15080,0
31781,0
12054,0
10413,0
5195,0
24237,0
22870,0
2904,1
24586,0
501,1
30122,0
12220,0
16960,0
18796,0
21090,0
20809,0
15274,0
31110,0
23235,0
6631,0
16596,0
28252,0
15606,1
9876,0
30698,0
2029,1
24601,0
12353,0
8570,0
30426,0
12518,1
21284,0
9331,0
27871,0
9162,0
21152,0
13551,0
9418,0
30319,0
28569,0
22472,0
27194,0
8929,1
4408,0
9391,0
12339,0
21652,0
19887,0
24739,0
10125,0
27190,0
8407,0
10462,0
17306,0
15122,0
28827,0
32041,0
18009,0
6867,0
8516,0
19828,0
28354,0
28390,0
6087,0
22513,0
14413,0
31327,0
4584,0
7986,0
1182,0
3222,0
20984,0
18571,0
22654,0
16486,0
3265,0
15495,0
11732,0
29147,1
11974,0
6994,0
17433,0
26306,0
30115,1
27740,0
5096,0
4220,0
11909,0
11591,0
6633,0
15878,0
100,1
27708,0
7155,0
2207,1
20455,0
5068,0
7793,0
31761,0
3254,0
20941,0
14471,0
31505,0
22004,0
9419,0
22773,0
12827,0
23163,0
17803,0
25541,0
21303,1
9992,0
22364,0
27126,0
26111,0
14620,0
6836,0
21269,0
29999,0
8762,0
7353,0
22121,0
22894,0
22324,0
16255,0
2676,1
2070,1
32266,0
25874,0
6126,0
25385,1
23024,0
23160,0
23357,0
22586,0
8442,0
30712,0
789,1
24403,0
20087,1
9826,0
31111,0
24923,0
19562,0
9918,0
2061,1
19837,0
28574,0
29239,1
7012,0
8047,0
1966,1
280,1
7606,0
18081,0
1690,1
12865,0
7495,0
29041,0
2043,1
29857,1
30385,0
28580,0
21018,0
16297,0
22827,0
23191,0
9363,0
14307,1
879,1
30512,0
18759,0
22389,0
10935,0
22458,0
5987,0
23189,0
20557,0
1569,1
19196,1
6108,0
9086,0
17925,0
22130,0
23194,1
13933,0
30659,0
27403,0
5841,0
14584,0
1266,0
25779,0
11791,0
24193,0
24020,0
23855,0
21052,1
7755,0
2227,1
5040,0
1962,1
16660,0
30714,0
10670,0
5001,0
14612,0
16317,1
17404,0
17446,0
121,1
18762,0
6888,0
15922,0
5638,0
24094,1
9473,0
4659,0
6502,0
19753,0
5107,0
21900,0
4475,1
18568,0
9212,0
2398,1
3842,0
29965,0
31578,1
3585,0
25868,0
24914,0
9098,0
10227,0
334,0
13497,0
15396,0
13710,1
32374,0
5647,0
27335,0
19703,0
8511,0
4520,0
5191,1
15907,0
14480,0
29298,0
4206,0
11783,0
18095,0
15503,0
11768,0
15071,0
27316,0
16315,0
32295,0
29060,0
30563,1
22883,0
24411,0
13413,0
29457,0
23338,0
15786,0
27719,0
22584,0
657,1
23041,0
18210,0
9240,0
24093,0
5678,0
15026,0
993,0
943,1
15661,0
21399,0
31876,1
22294,0
8485,0
27602,0
7571,0
25333,0
10968,0
19699,0
15117,0
21512,0
26389,0
22768,0
22703,0
7451,0
30359,0
905,0
5623,1
20168,0
32267,1
29360,0
21218,0
25665,0
7212,0
21850,0
7503,1
11746,0
11378,0
23912,0
26205,0
3322,1
7893,0
18962,0
7474,1
14177,0
19328,0
30884,0
6204,0
11838,0
26675,0
27986,1
5133,0
9579,0
15102,0
30153,0
26579,0
21901,0
4028,0
24180,0
25918,0
5863,0
21343,0
6067,0
21455,0
13950,0
12023,1
18253,0
15024,0
27060,0
20635,0
22106,0
13243,0
17712,0
7826,0
16580,1
7414,0
10011,0
7091,0
8713,0
26151,0
32256,0
18487,0
11004,0
3172,0
31866,0
16411,0
14829,0
17142,0
3769,0
21790,0
10840,0
8958,0
14957,0
21130,0
19969,0
24893,0
27747,0
12567,0
7981,0
28600,0
12066,0
22796,1
22492,0
21674,1
31748,0
6316,0
2664,1
10709,0
30270,0
18367,0
30643,0
5754,0
3826,0
2508,1
596,1
19017,0
17571,0
26710,0
32471,0
10761,0
21578,0
19505,1
31819,1
30180,0
25455,0
10168,0
288,1
29955,1
13685,0
30024,1
3492,0
26874,0
32443,1
13141,0
4217,0
4469,0
16949,0
3848,0
4819,0
12800,0
29084,1
23670,0
16366,0
26941,0
12441,0
19467,1
5221,0
10914,1
22572,0
21854,0
5627,0
12244,0
28614,0
702,1
15427,0
26072,0
343,0
32382,0
4070,0
4149,0
912,0
31840,0
7722,0
26013,0
26326,0
14094,0
14630,0
1035,0
27019,0
14729,0
12139,0
8,0
23434,0
31238,1
31797,0
11717,0
8340,0
16697,0
32306,0
11680,0
11702,0
22650,0
11879,0
27366,0
14000,0
17950,0
25964,0
30026,0
1680,1
18859,0
28630,0
22936,0
15895,1
30389,0
15218,0
4641,0
651,1
17240,0
30100,0
12774,0
31217,0
715,1
24088,0
13063,0
23307,0
26600,0
29339,0
32001,0
21608,0
26861,0
12681,1
5556,0
16270,0
29865,0
10835,0
19051,0
28123,0
28733,0
21156,0
718,1
16801,0
30755,0
23645,0
27488,0
13957,1
24584,0
7840,0
25287,1
4282,0
5908,1
18396,0
27773,0
5500,0
5304,0
20613,0
3488,0
8960,0
7178,0
5220,0
6039,0
11809,0
29269,0
26867,1
16822,0
7442,0
11942,1
12405,0
26528,0
22530,0
12266,0
10406,0
10122,0
26509,0
26260,0
15541,0
12381,0
18637,0
30335,0
27603,0
24780,0
32389,0
29334,0
22819,0
12024,0
16463,0
5553,0
6271,0
5165,0
29022,0
12711,0
4424,0
199,0
23444,0
9397,0
8880,0
7901,0
30675,0
28522,0
28359,0
20241,0
9112,0
30713,1
16115,0
21903,0
9480,0
3799,0
18355,0
19032,0
24235,0
6857,0
15558,0
14236,0
346,0
1945,1
31496,1
16912,0
24931,1
16444,0
22293,0
19822,0
13707,0
9707,0
16045,0
1414,1
31854,0
30293,0
29801,0
19966,0
27858,0
19701,0
26118,0
18612,0
10527,0
14950,0
31930,0
144,0
12862,0
26655,0
1050,0
19698,0
17827,0
31026,0
1512,0
13499,0
24261,0
3064,1
7576,0
11011,0
16971,0
19429,0
1818,1
6951,1
18267,0
8040,0
19365,0
22080,0
24939,0
15297,0
19952,1
18789,1
15391,0
26093,0
20066,0
20419,0
31484,0
19482,0
5383,0
31839,0
7757,0
5478,0
4115,0
18940,0
30585,0
11869,0
29268,0
19794,0
26411,1
12667,1
5532,0
25545,0
24612,1
25653,0
23794,0
16143,0
24117,0
13360,1
10078,0
28471,0
31205,0
15801,0
4894,0
18790,0
9434,0
13457,0
12200,0
32438,0
4665,0
29713,0
4783,1
7542,0
11321,1
21946,0
8341,0
20122,0
14898,0
4037,0
30331,0
28492,0
21992,0
8090,0
12152,0
26473,0
18780,1
7481,0
30135,0
30339,0
28017,0
1771,1
28453,0
18486,0
8288,0
24069,0
2136,1
10132,0
11342,0
29171,1
9534,0
8238,0
10368,0
9433,0
27867,0
26032,0
31860,0
15782,1
16745,0
11335,0
6419,0
10289,0
4203,0
10969,0
31682,0
28079,0
261,1
31401,0
19085,0
10688,0
9646,0
25708,0
25240,0
10624,0
7880,0
21412,0
26695,0
22527,1
20177,0
11932,0
656,1
27548,0
17470,0
24539,0
31249,0
27981,0
21011,0
31492,0
17523,0
30549,0
32377,0
18804,0
20887,0
3532,0
6708,0
1444,0
8121,0
2901,1
15288,0
30489,0
4845,0
14928,0
11044,0
9477,0
24790,0
23254,1
21287,0
3128,1
3634,0
5219,0
23871,0
12687,0
7472,0
2334,1
1489,0
11511,0
14192,0
17329,0
1851,1
11015,0
1366,0
24444,0
24592,0
5980,0
18905,0
13259,0
25414,0
21265,0
12578,0
21456,0
10397,1
28098,0
12085,0
4256,0
24609,0
7388,0
9704,0
367,1
30200,0
8628,0
22090,0
5763,1
27007,0
127,1
22068,0
11570,0
20315,1
30930,1
11355,0
32391,0
25986,0
456,1
13651,0
31257,0
22555,0
14526,0
1805,1
30,0
23286,0
4468,0
31046,0
21624,1
3162,0
3498,0
29508,0
4970,0
14668,0
6814,0
16313,0
13477,0
15724,0
19221,1
10054,0
14261,0
21867,0
25182,0
25306,0
16757,0
10353,0
9056,0
16900,0
13552,0
19397,1
28684,0
9887,0
6742,0
12959,0
10906,0
536,1
12151,0
14420,0
3778,0
15311,0
29805,0
7438,0
15793,1
24585,0
19468,0
7554,1
25076,0
9731,0
25258,0
